index,업태구분명,사업장명,소재지전체주소,좌표정보(x),좌표정보(y),인허가일자,시설총규모
10068,기타,블름한국다례문화원,강원특별자치도 춘천시 서면 당림리 303-1 외1필지,255702.974442041,479748.028263683,2014-10-10,98.0
10069,기타,바른양식당,강원특별자치도 춘천시 죽림동 189 브라운5번가 2층 4동 4205호,263954.075694438,486406.885561246,2014-10-10,139.52
10070,기타,소문(小門),강원특별자치도 춘천시 동면 만천리 817-1,266674.154019643,486896.170908384,2022-11-22,66.0
10071,기타,일박이일명물돈갈비,강원특별자치도 춘천시 남산면 창촌리 268-1,256050.146739132,474305.909794276,2022-12-27,181.8
10072,기타,심야,강원특별자치도 춘천시 교동 162-1,265076.289446741,486826.301459637,2022-12-27,83.32
10073,기타,유미카츠춘천점,강원특별자치도 춘천시 온의동 587-5 춘천강남하이엔드,263239.631389737,485155.087398776,2022-12-27,56.8
10074,한식,한방카페궁,강원특별자치도 춘천시 동면 장학리 139-157,268497.290295082,488318.572914062,2019-11-22,280.21
10075,한식,전이야기,강원특별자치도 춘천시 후평동 293,265977.3597024,487552.700188231,2019-11-27,53.0
10076,식육(숯불구이),램스테이블,강원특별자치도 춘천시 퇴계동 462-15,263979.889101107,483662.942996416,2019-11-27,297.85
10077,호프/통닭,비비큐춘천퇴계타운점,강원특별자치도 춘천시 퇴계동 87,264748.442342906,483368.951022331,2019-11-29,95.58
10078,일식,오월학교,강원특별자치도 춘천시 서면 오월리 286-2,255695.905587515,496716.616236445,2020-08-19,82.6
10079,정종/대포집/소주방,요리하는집맛짱,강원특별자치도 춘천시 석사동 769-13,265714.113623288,484682.042332716,2020-08-20,60.83
10080,호프/통닭,가마치통닭만천점,강원특별자치도 춘천시 동면 만천리 575-8,267067.467441373,486567.384908085,2020-08-20,35.5
10081,식육(숯불구이),화양객잔,강원특별자치도 춘천시 교동 18-2,264680.255770742,486944.324526817,2020-08-21,140.9
10082,호프/통닭,비어첸춘천퇴계점,강원특별자치도 춘천시 퇴계동 1240,264260.591704341,483777.59503768,2020-08-21,141.39
10083,호프/통닭,교촌치킨장학점,강원특별자치도 춘천시 동면 장학리 1003-1,266279.368070897,488152.374307764,2020-08-24,89.23
10084,호프/통닭,후라이드바삭킹후평점,강원특별자치도 춘천시 후평동 692-12,265667.70484094,486779.501172098,2020-08-24,63.93
10085,기타,씨제이프레시웨이(주)더존애견테마파크점,강원특별자치도 춘천시 남산면 광판리 산 250,258353.481618461,470338.167236553,2020-08-25,562.37
10086,까페,화자다이닝펍,강원특별자치도 춘천시 동내면 거두리 1020-7,266485.947264809,484192.096392815,2014-03-03,51.66
10087,한식,주문진게먹고회먹고,강원특별자치도 춘천시 석사동 949-1,266025.481366674,483130.078235959,2014-03-03,121.77
10088,경양식,루,강원특별자치도 춘천시 동면 장학리 786-112,266117.591576814,489059.633479835,2014-10-13,132.0
10089,식육(숯불구이),맛있는닭갈비,강원특별자치도 춘천시 동면 장학리 804-6,266464.933424294,488247.084946773,2014-10-13,153.07
10090,한식,장학감자탕,강원특별자치도 춘천시 동면 장학리 1001-1,266203.925195216,488141.340596703,2014-10-14,25.11
10091,식육(숯불구이),즐거운하루숯불생고기,강원특별자치도 춘천시 석사동 34-6,266948.100468974,485105.465671466,2017-06-07,127.44
10092,호프/통닭,처갓집양념치킨강대점,강원특별자치도 춘천시 효자동 608-17,264934.839437043,486090.564405088,2017-06-07,34.84
10093,한식,청춘보쌈,강원특별자치도 춘천시 효자동 627-11,265347.598229481,485861.175252163,2017-06-09,30.24
10094,경양식,경양식1988,강원특별자치도 춘천시 죽림동 4-30,264023.865251037,486319.978694899,2017-06-09,59.46
10095,식육(숯불구이),사계절회관,강원특별자치도 춘천시 퇴계동 1153-2,263752.369713919,485124.942357604,2017-06-09,67.5
10096,기타,신떡순신천할매떡볶이,강원특별자치도 춘천시 후평동 893 동아아파트,266230.265309153,485634.000351048,2022-12-28,30.0
10097,분식,할머니가래떡볶이춘천점,강원특별자치도 춘천시 교동 93-193,264778.231775455,486994.506486681,2022-12-29,43.79
10098,기타,바틀(bar틀),강원특별자치도 춘천시 퇴계동 1082,264368.081598002,484647.281212915,2023-01-02,46.11
10099,기타,타코비춘천점,강원특별자치도 춘천시 중앙로2가 37-1,263818.989477962,486499.015115582,2023-01-02,18.6
10100,기타,토스트코,강원특별자치도 춘천시 요선동 9-3,263991.762925745,486857.681948022,2023-01-02,28.2
10101,기타,엠브로키친 석사점,강원특별자치도 춘천시 석사동 641-8,265303.449610997,484408.352181073,2023-01-02,61.65
10102,기타,낭만닭강정,강원특별자치도 춘천시 온의동 523-5,263370.804541992,484676.432312219,2023-01-03,102.48
10103,중국식,보배반점춘천퇴계점,강원특별자치도 춘천시 퇴계동 1164,263834.416922198,484971.14759564,2023-01-05,131.6
10104,기타,텐텐카츠본점,강원특별자치도 춘천시 우두동 1094,264878.212987629,490112.860860164,2023-01-05,67.13
10105,기타,오달구한우,강원특별자치도 춘천시 남면 후동리 400-1,255001.423720803,471149.077669825,2023-01-10,77.61
10106,한식,홍가네,강원특별자치도 춘천시 퇴계동 900-6,263816.821145947,484509.517035223,2020-08-28,42.33
10107,한식,전통의정부부대찌개앤팬스테이크,강원특별자치도 춘천시 운교동 181-11,264456.250063118,486208.763233083,2020-09-01,108.75
10108,기타,도우도우,강원특별자치도 춘천시 석사동 732-1,266234.275460405,485103.318134603,2020-09-01,97.25
10109,한식,만천만두국,강원특별자치도 춘천시 동면 만천리 803-1,266366.051355535,487202.851287579,2020-09-01,225.6
10110,기타,카츠탄탄춘천점,강원특별자치도 춘천시 퇴계동 529-1,263913.65863414,483730.035744869,2020-09-02,192.0
10111,한식,두찜퇴계점,강원특별자치도 춘천시 퇴계동 900-1,263857.911387715,484571.774861142,2020-09-03,41.41
10112,한식,하손푸드,강원특별자치도 춘천시 후평동 745-9,266232.939273085,487533.627274256,2020-09-03,160.0
10113,기타,크로풀빵,강원특별자치도 춘천시 요선동 11-22,263854.887632421,486892.053400166,2022-10-06,23.64
10114,기타,하루키,강원특별자치도 춘천시 중앙로3가 66-14,263390.344283278,486177.855056075,2022-10-06,78.4
10115,기타,가평솥뚜껑닭볶음탕춘천점,강원특별자치도 춘천시 우두동 855,264195.918757971,490554.500501838,2022-10-06,129.12
10116,한식,숟가락과젓가락,강원특별자치도 춘천시 신동면 증리 938-2,262916.479743035,479728.705273747,2022-08-02,44.08
10117,중국식,연,강원특별자치도 춘천시 동내면 거두리 1058-3,266711.732517996,484115.031229467,2022-10-07,338.96
10118,기타,메가엠지씨커피춘천애막골점,강원특별자치도 춘천시 석사동 729-8,266278.542920672,485232.083077189,2022-10-11,73.44
10119,식육(숯불구이),고기극찬춘천점,강원특별자치도 춘천시 효자동 711-20,264381.12068126,485062.348848131,2022-10-11,79.2
10120,한식,피알(P.R),강원특별자치도 춘천시 효자동 626-16,265340.258074692,485931.22317786,2022-10-11,82.5
10121,식육(숯불구이),학곡사거리막국수닭갈비,강원특별자치도 춘천시 동내면 학곡리 345-2,266711.683498902,481921.23953779,2014-03-07,663.84
10122,한식,싸다아구찜앤탕,강원특별자치도 춘천시 석사동 771-8,265743.842276722,484637.520764689,2014-03-11,117.48
10123,한식,조부자매운순대가CGV점,강원특별자치도 춘천시 석사동 885-3 넥서스프라자 104호,265515.316122155,483566.14122817,2014-03-11,55.46
10124,한식,큰맘할매순대국춘천퇴계점,"강원특별자치도 춘천시 퇴계동 1090 101,102호",264340.829969534,484659.071980366,2014-03-12,83.71
10125,한식,요선막국수,강원특별자치도 춘천시 요선동 102 102외1필지,263967.773233379,487102.832857398,2014-03-12,76.69
10126,호프/통닭,구공포차,강원특별자치도 춘천시 동면 장학리 997-3,266305.27053059,488270.28807052,2014-03-14,87.68
10127,한식,김유정역닭갈비,강원특별자치도 춘천시 신동면 증리 938-19 나동,262948.502298603,479775.547530502,2014-03-14,165.9
10128,까페,닥터빈스,강원특별자치도 춘천시 서면 금산리 495-7,261231.690672923,489012.215610328,2014-03-17,82.1
10129,분식,한솜반찬,강원특별자치도 춘천시 온의동 29-3 풍물시장 (구)38호 8동 806호,263022.696768823,485280.150631317,2014-09-19,16.2
10130,기타,낭만의거리,강원특별자치도 춘천시 석사동 642-11 (1층),265236.405617377,484332.198300153,2014-09-23,66.0
10131,식육(숯불구이),화정,강원특별자치도 춘천시 석사동 744-1,266183.021365759,485041.59700806,2014-09-24,35.19
10132,중국식,장은짬뽕,강원특별자치도 춘천시 동면 장학리 1005-2,266354.164428778,488184.266931372,2014-09-25,73.54
10133,한식,양지말,강원특별자치도 춘천시 서면 방동리 1180,258293.614882992,489850.613280119,2017-06-14,119.9
10134,한식,촌닭집,강원특별자치도 춘천시 동면 장학리 614-6,266097.431052941,490361.733246554,2017-06-15,131.79
10135,기타,아글라오네마,강원특별자치도 춘천시 후평동 689-3,265515.916598712,486575.596854764,2017-06-16,85.67
10136,한식,부산아지매국밥 춘천석사점,강원특별자치도 춘천시 석사동 651-21,265088.169400055,484399.340312406,2017-11-01,55.0
10137,기타,배달5삼겹푸드,강원특별자치도 춘천시 석사동 698-7,265104.729081367,484444.24384654,2017-11-02,43.5
10138,중국식,돌담집짬뽕,강원특별자치도 춘천시 후평동 72-2,266048.313594529,486550.838918575,2017-11-06,34.2
10139,기타,커피니남춘천역점,강원특별자치도 춘천시 퇴계동 1192-3,263645.376538262,484872.506253186,2017-11-06,175.3
10140,한식,로마네꽁트우두점,강원특별자치도 춘천시 우두동 381-6,264900.895365304,488633.866243005,2017-11-08,99.71
10141,기타,하루카와,강원특별자치도 춘천시 석사동 726-4,266379.60188946,485216.899291388,2023-01-13,105.8
10142,기타,신촌농장염소탕2호점,강원특별자치도 춘천시 후평동 797-2,265993.538595079,486327.925312218,2023-01-16,52.5
10143,기타,낙지집삼천동점,강원특별자치도 춘천시 삼천동 22-14,262280.099963353,485601.985997082,2023-01-16,75.6
10144,기타,누아보,강원특별자치도 춘천시 교동 160-15,265012.052096102,486861.850825644,2023-01-17,71.0
10145,기타,경서재,강원특별자치도 춘천시 약사동 18-1,263934.103091213,486045.392144916,2023-01-18,68.4
10146,한식,백식당,강원특별자치도 춘천시 우두동 1061-16,264039.92196542,488690.423990166,2023-02-27,101.41
10147,한식,100년명동한식,강원특별자치도 춘천시 중앙로1가 74,264023.547884124,486753.796530807,2023-02-28,308.41
10148,기타,리프(leaf),강원특별자치도 춘천시 효자동 755-16,265160.758156664,486623.703817935,2023-03-02,61.32
10149,기타,카페솔(Cafe Sol),강원특별자치도 춘천시 석사동 769-23,265812.682924261,484703.171902488,2023-03-02,46.0
10150,한식,바비앤드밥,강원특별자치도 춘천시 석사동 663,265249.607499797,484200.431186435,2023-03-02,66.0
10151,기타,바우하우스(Bauhaus),강원특별자치도 춘천시 효자동 154-22,264648.318287875,485740.402976171,2023-03-02,29.7
10152,기타,명품치킨,강원특별자치도 춘천시 후평동 726,265726.168180267,487031.429062345,2023-03-02,89.41
10153,한식,옥이네콩탕,강원특별자치도 춘천시 효자동 711-11,264331.811122196,485052.213884594,2023-03-07,67.44
10154,한식,김밥나라봄내초교점,강원특별자치도 춘천시 석사동 818-1,265304.483032963,484025.866728842,2023-03-08,59.69
10155,기타,케이크베이크(cake bake),강원특별자치도 춘천시 효자동 748-13,264991.966391316,486422.956704403,2023-03-08,38.0
10156,기타,빽보이피자춘천온의점,강원특별자치도 춘천시 온의동 590 온의 롯데캐슬 스카이클래스,263147.153512908,485489.588263733,2023-03-09,36.05
10157,기타,공식술상,강원특별자치도 춘천시 효자동 628-14,265389.888157989,485905.168007184,2023-03-09,138.33
10158,분식,호동김밥,강원특별자치도 춘천시 사농동 46-5,264024.170928195,489579.935351208,2022-10-14,99.36
10159,호프/통닭,비에이치씨김유정역점,강원특별자치도 춘천시 신동면 증리 938-2,262916.479743035,479728.705273747,2022-10-14,44.08
10160,기타,벤첼리,강원특별자치도 춘천시 사북면 고성리 359,263163.251614092,498928.309406215,2022-10-17,309.38
10161,일식,스시젠,강원특별자치도 춘천시 효자동 694-11,264032.161300862,485277.084215438,2022-10-17,50.0
10162,기타,피자파는집후평점,강원특별자치도 춘천시 후평동 67-50,265591.539631051,486221.319504238,2022-10-19,26.36
10163,기타,옐로우피자춘천점,강원특별자치도 춘천시 효자동 611-19,264996.488264649,486050.133665926,2022-10-20,28.14
10164,기타,전남친,강원특별자치도 춘천시 후평동 717-15,265196.113430693,487653.401080441,2022-10-20,63.0
10165,기타,한스비어,강원특별자치도 춘천시 우두동 1095,264879.884174205,490069.403940321,2022-10-20,48.75
10166,분식,다미김밥,강원특별자치도 춘천시 퇴계동 914-6,263757.043755059,484242.785917768,2022-10-21,32.2
10167,기타,르규옹,강원특별자치도 춘천시 퇴계동 152-5,264479.189629941,483639.079429847,2022-10-24,75.0
10168,분식,청년분식,강원특별자치도 춘천시 우두동 1105-2,264855.803550041,489812.23872431,2022-10-24,35.77
10169,기타,마론과자점,강원특별자치도 춘천시 후평동 717-15,265196.113430693,487653.401080441,2022-11-23,30.0
10170,기타,춘천길낙지2,강원특별자치도 춘천시 후평동 717-16 우사리닭갈비,265191.852582679,487669.392939689,2022-11-24,78.45
10171,식육(숯불구이),일선갈비,강원특별자치도 춘천시 우두동 1062-16,264047.901989013,488729.623578072,2022-11-25,108.72
10172,기타,유정역,강원특별자치도 춘천시 온의동 601 춘천 센트럴타워 푸르지오,263345.431242431,485397.525389929,2022-11-29,138.52
10173,중국식,한중관,강원특별자치도 춘천시 후평동 714-12,265440.390562524,487394.020970108,2022-11-30,99.64
10174,호프/통닭,은혜식당,강원특별자치도 춘천시 퇴계동 1111,264554.734032737,484498.318587269,2014-12-30,43.33
10175,기타,그늘집(밸리스타트하우스),강원특별자치도 춘천시 남산면 백양리 29-1,251021.728216938,480612.913126754,2014-12-30,36.61
10176,기타,그늘집(밸리그늘집),강원특별자치도 춘천시 남산면 백양리 29-1,251021.728216938,480612.913126754,2014-12-30,36.62
10177,기타,그늘집(레이크그늘집),강원특별자치도 춘천시 남산면 백양리 29-1,251021.728216938,480612.913126754,2014-12-30,34.82
10178,기타,그늘집(힐그늘집),강원특별자치도 춘천시 남산면 백양리 29-1,251021.728216938,480612.913126754,2014-12-30,52.35
10179,한식,소양호어탕국수,강원특별자치도 춘천시 동면 만천리 655-1,267222.431595569,487012.908741715,2014-12-31,82.16
10180,한식,세모네돌짜장,강원특별자치도 춘천시 서면 오월리 103,258475.042216811,497222.333394462,2014-07-03,130.17
10181,기타,왕소나무막국수,강원특별자치도 춘천시 동산면 조양리 473,270101.612754791,471674.474709827,2015-01-02,116.81
10182,식육(숯불구이),소랑돼지랑닭이랑,강원특별자치도 춘천시 동내면 학곡리 592,266815.834677066,481866.402267335,2015-01-05,48.0
10183,호프/통닭,수옛날통닭,강원특별자치도 춘천시 요선동 7-1,264008.919636091,486960.27405268,2015-01-07,81.48
10184,한식,단풍나무집,강원특별자치도 춘천시 사북면 고탄리 136-2,262365.436086624,498559.39325925,2015-01-09,49.85
10185,한식,반달곰,강원특별자치도 춘천시 후평동 715-7,265359.355914987,487464.253763644,2014-09-26,78.66
10186,한식,흥주선비국밥,강원특별자치도 춘천시 동면 장학리 998-4,266286.253068606,488245.319338506,2014-09-26,91.79
10187,까페,플라워카페,강원특별자치도 춘천시 약사동 96-2,263879.919498519,485984.67755199,2014-08-22,41.37
10188,식육(숯불구이),워낭,강원특별자치도 춘천시 후평동 876-10,266628.78538077,486147.808114015,2014-10-01,35.64
10189,기타,춘천게스트하우스파티앤스테이,강원특별자치도 춘천시 조양동 6-63,264236.774527379,486564.167132132,2016-12-19,38.4
10190,한식,유천칡냉면,강원특별자치도 춘천시 사농동 60-5 1층,264015.666383041,489559.882413371,2016-12-23,173.64
10191,한식,진선미생삼겹살,강원특별자치도 춘천시 온의동 65-56,262778.656688072,485390.028251393,2016-12-23,134.9
10192,식육(숯불구이),백암순대,강원특별자치도 춘천시 동내면 학곡리 306-17,266839.249820377,481662.617619868,2016-12-26,113.4
10193,기타,연들레,강원특별자치도 춘천시 남산면 백양리 588-89,250376.25522715,478772.575241475,2022-05-25,13.92
10194,기타,샐러디춘천퇴계점,강원특별자치도 춘천시 석사동 888-1,265505.402588364,483523.913934339,2022-05-31,40.0
